Ministry_name-Portefeuilleministériel_nom,Other-than-budgetary-expenditures_Autres-que-depenses-budgetaires,EntityDept_name_fra-EntitéMin_nom_fra,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_code_PROG,ProgramorCoreResponsibility_name-ProgrammeouResponsabilitéessentielle_nom_PROG,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_description_PROG,ProgramInventory-Répertoiredesprogrammes_code_PROG,ProgramInventory_name-Répertoiredesprogrammes_nom_PROG,ProgramInventory-Répertoiredesprogrammes_description_PROG,Notes,Department_specific-Particulier_au_ministère
"Santé",,"Agence canadienne d'inspection des aliments","BUH00","Salubrité des aliments et végétaux et animaux sains","Protéger les Canadiens en préservant le système alimentaire canadien et les ressources animales et végétales sur lesquels nous nous fions et en soutenant l'économie canadienne par le commerce de biens canadiens.","BUH13","Définition de normes internationales","","","136 - Agence canadienne d'inspection des aliments"
"Santé",,"Agence canadienne d'inspection des aliments","BUH00","Salubrité des aliments et végétaux et animaux sains","Protéger les Canadiens en préservant le système alimentaire canadien et les ressources animales et végétales sur lesquels nous nous fions et en soutenant l'économie canadienne par le commerce de biens canadiens.","BUH14","Coopération internationale en matière de réglementation et collaboration scientifique","","","136 - Agence canadienne d'inspection des aliments"
"Santé",,"Agence canadienne d'inspection des aliments","BUH00","Salubrité des aliments et végétaux et animaux sains","Protéger les Canadiens en préservant le système alimentaire canadien et les ressources animales et végétales sur lesquels nous nous fions et en soutenant l'économie canadienne par le commerce de biens canadiens.","BUH15","Soutien à l'accès aux marchés","","","136 - Agence canadienne d'inspection des aliments"
"Santé",,"Agence canadienne d'inspection des aliments","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes.","ISSA1","Services de gestion et de surveillance","","2 La note relative au code ISSA0 s’applique.","136 - Agence canadienne d'inspection des aliments"
"Santé",,"Agence canadienne d'inspection des aliments","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes.","ISSA2","Services de communication","","2 La note relative au code ISSA0 s’applique.","136 - Agence canadienne d'inspection des aliments"
"Santé",,"Agence canadienne d'inspection des aliments","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes.","ISSA3","Services juridiques","","2 La note relative au code ISSA0 s’applique.","136 - Agence canadienne d'inspection des aliments"
"Santé",,"Agence canadienne d'inspection des aliments","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes.","ISSA4","Services de gestion des ressources humaines","","2 La note relative au code ISSA0 s’applique.","136 - Agence canadienne d'inspection des aliments"
"Santé",,"Agence canadienne d'inspection des aliments","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes.","ISSA5","Services de gestion financière","","2 La note relative au code ISSA0 s’applique.","136 - Agence canadienne d'inspection des aliments"
"Santé",,"Agence canadienne d'inspection des aliments","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes.","ISSA6","Services de gestion de l'information","","2 La note relative au code ISSA0 s’applique.","136 - Agence canadienne d'inspection des aliments"
"Santé",,"Agence canadienne d'inspection des aliments","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes.","ISSA7","Services de gestion de la technologie de l'information","","2 La note relative au code ISSA0 s’applique.","136 - Agence canadienne d'inspection des aliments"
"Santé",,"Agence canadienne d'inspection des aliments","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes.","ISSA8","Services de gestion des biens immobiliers","","2 La note relative au code ISSA0 s’applique.","136 - Agence canadienne d'inspection des aliments"
"Santé",,"Agence canadienne d'inspection des aliments","ISSA0","Services internes","Les services de soutien internes sont des groupes d'activités et de ressources connexes qui sont gérés de façon à répondre aux besoins des programmes et des autres obligations générales d'une organisation. Les services internes comprennent uniquement les activités et les ressources destinées à l'ensemble d'une organisation et non celles fournies à un programme particulier.Vous trouverez ci-dessous une liste des codes que composent son répertoire de programmes.","ISSA9","Services de gestion du matériel","","2 La note relative au code ISSA0 s’applique.","136 - Agence canadienne d'inspection des aliments"
