Ministry_name-Portefeuilleministériel_nom,Other-than-budgetary-expenditures_Autres-que-depenses-budgetaires,EntityDept_name_fra-EntitéMin_nom_fra,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_code_PROG,ProgramorCoreResponsibility_name-ProgrammeouResponsabilitéessentielle_nom_PROG,ProgramorCoreResponsibility-ProgrammeouResponsabilitéessentielle_description_PROG,ProgramInventory-Répertoiredesprogrammes_code_PROG,ProgramInventory_name-Répertoiredesprogrammes_nom_PROG,ProgramInventory-Répertoiredesprogrammes_description_PROG,Notes,Department_specific-Particulier_au_ministère
"Défense nationale",,"Défense nationale (Ministère de la)","BUR00","Acquisition de capacités","","BUR04","Acquisition, conception et livraison de systèmes de technologie de l'information de la Défense","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUR00","Acquisition de capacités","","BUR05","Gestion du matériel de la Défense","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUS00","Bases, systèmes de technologie de l'information et d'infrastructure durables","","BUS01","Gestion du Programme d'infrastructure de la Défense","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUS00","Bases, systèmes de technologie de l'information et d'infrastructure durables","","BUS02","Infrastructure de la Défense : construction, réfection et investissement","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUS00","Bases, systèmes de technologie de l'information et d'infrastructure durables","","BUS03","Infrastructure de la Défense : entretien, soutien et opérations","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUS00","Bases, systèmes de technologie de l'information et d'infrastructure durables","","BUS04","Logements résidentiels de la Défense","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUS00","Bases, systèmes de technologie de l'information et d'infrastructure durables","","BUS05","Gestion des programmes, systèmes et services d'information de la Défense","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUS00","Bases, systèmes de technologie de l'information et d'infrastructure durables","","BUS06","Environnement et gestion durable","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUS00","Bases, systèmes de technologie de l'information et d'infrastructure durables","","BUS07","Affaires autochtones","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUS00","Bases, systèmes de technologie de l'information et d'infrastructure durables","","BUS08","Bases navales","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUS00","Bases, systèmes de technologie de l'information et d'infrastructure durables","","BUS09","Bases terrestres","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUS00","Bases, systèmes de technologie de l'information et d'infrastructure durables","","BUS10","Escadres aérospatiales","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUS00","Bases, systèmes de technologie de l'information et d'infrastructure durables","","BUS11","Bases interarmées, communes et internationales","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUS00","Bases, systèmes de technologie de l'information et d'infrastructure durables","","BUS12","Opérations institutionnelles de la Police militaire","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","BUS00","Bases, systèmes de technologie de l'information et d'infrastructure durables","","BUS13","Sécurité","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS01","Services de gestion et de surveillance","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS02","Services de communication","","","018 - Défense nationale (Ministère de la)"
"Défense nationale",,"Défense nationale (Ministère de la)","ISS00","Services internes","Les Services internes comprennent les groupes d'activités et de ressources connexes que le gouvernement fédéral considère comme étant des services à l'appui de programmes et/ou nécessaires pour permettre à une organisation de s'acquitter de ses obligations générales. Les Services internes désignent les activités et ressources des dix services distincts qui soutiennent l'exécution des programmes au sein de l'organisation, peu importe le modèle de prestation des Services internes d'un ministère. Ces services sont: Services de gestion des acquisitions, Services de communication, Services de gestion financière, Services de gestion des ressources humaines, Services de gestion de l'information, Services de technologie de l'information, Services juridiques, Services de gestion du matériel, Services de gestion et de surveillance, Services de gestion des biens immobiliers.","ISS03","Services juridiques","","","018 - Défense nationale (Ministère de la)"
