service_id;service_name_en;service_name_fr;fiscal_yr;department_en;department_fr;org_id
1992;Climate Change Funding Programs - Energy Savings Rebate program;Programme de remises écoénergétiques;2020-2021;Environment and Climate Change Canada;Environnement et Changement climatique Canada;137
1993;Climate Change Funding Programs - Climate Action Incentive Fund - SME;Fonds d’incitation à l’action pour le climat - PME;2020-2021;Environment and Climate Change Canada;Environnement et Changement climatique Canada;137
1994;Climate Change Funding Programs - Climate Action Incentive Fund - MUSH;Fonds d’incitation à l’action pour le climat - MUEH;2020-2021;Environment and Climate Change Canada;Environnement et Changement climatique Canada;137
1995;Public Weather;Météo publique;2023-2024;Environment and Climate Change Canada;Environnement et Changement climatique Canada;137
1996;Income Replacement Benefit;Prestation de remplacement du revenu;2023-2024;Veterans Affairs Canada;Anciens Combattants Canada;139
1997;Authorized Service Providers;Fournisseur de services autorisé;2023-2024;Canadian Grain Commission;Commission canadienne des grains;69
1998;Provision of Calibration Sets;Ensembles d'étalonnage;2023-2024;Canadian Grain Commission;Commission canadienne des grains;69
1999;Documentation for Optional Inspection, Quality Assurance or Analytical Testing;Documents visant l'inspection facultative, l'assurance de la qualité ou les services d'analyse;2023-2024;Canadian Grain Commission;Commission canadienne des grains;69
2;Import Live Animal, Hatching Eggs and Germplasm (Semen and Embryos);Importation d'animaux vivants, d'oeufs d'incubation et de germoplasme d'animaux;2023-2024;Canadian Food Inspection Agency;Agence canadienne d'inspection des aliments;65
20;High-performance Computing;Calcul de haute performance;2018-2019;Shared Services Canada;Services partagés Canada;305
2000;Certificate Final for Grain;Certificat final de grain;2023-2024;Canadian Grain Commission;Commission canadienne des grains;69
2001;Official CGC Sealed Sample with Certificate;Échantillon officiel scellé et certificat de la CCG;2023-2024;Canadian Grain Commission;Commission canadienne des grains;69
2002;Final Quality Determination for Grain Producers;Détermination définitive de la qualité pour les producteurs de grain;2023-2024;Canadian Grain Commission;Commission canadienne des grains;69
2003;Allocation of Producer Cars;Attribution des wagons de producteurs;2023-2024;Canadian Grain Commission;Commission canadienne des grains;69
2004;Payment Protection for Grain Producers;Protection du paiement à l'intention des producteurs de grain;2023-2024;Canadian Grain Commission;Commission canadienne des grains;69
2005;Additional Pain and Suffering Compensation;Indemnité supplémentaire pour douleur et souffrance;2023-2024;Veterans Affairs Canada;Anciens Combattants Canada;139
2006;Responses to Public and Media Inquiries;Réponses aux demandes de renseignements du public et des médias;2023-2024;Canadian Grain Commission;Commission canadienne des grains;69
2007;Ice Warnings, Forecasts and Information;Avertissements, prévisions et informations sur les glaces;2023-2024;Environment and Climate Change Canada;Environnement et Changement climatique Canada;137
2008;State funeral;Funérailles d'État;2021-2022;Canadian Heritage;Patrimoine canadien;122
2009;Atmospheric Data and Information Service;Service de données et d'informations atmosphériques;2023-2024;Environment and Climate Change Canada;Environnement et Changement climatique Canada;137
2010;New Fiscal Relationship (10 Year) Grant;Subvention nouvelle relation financière (de 10 ans);2023-2024;Department of Indigenous Services;Ministère des Services aux Autochtones;348
2013;Canada Energy Regulator Management System Audits of Regulated Companies;Vérifications des systèmes de gestion des sociétés réglementées par la Régie de l'énergie du Canada.;2023-2024;Canada Energy Regulator;Régie de l'énergie du Canada;221
2014;Canada Energy Regulator Financial Audit of Regulated Companies.;Vérification des états financiers des sociétés réglementées par la Régie de l'énergie du Canada.;2023-2024;Canada Energy Regulator;Régie de l'énergie du Canada;221
2015;Client Service Centre;Centre de services à la clientèle;2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
2016;Interchange Canada;Échanges Canada;2023-2024;Treasury Board of Canada Secretariat;Secrétariat du Conseil du Trésor du Canada;326
2017;Management Accountability Framework;Cadre de responsabilisation de gestion;2022-2023;Treasury Board of Canada Secretariat;Secrétariat du Conseil du Trésor du Canada;326
2018;General Inquiries;Demandes générales;2022-2023;Administrative Tribunals Support Service of Canada;Service canadien d'appui aux tribunaux administratifs;539
2019;Directory of Federal Real Property (DFRP);Répertoire des biens immobiliers fédéraux (RBIF);2023-2024;Treasury Board of Canada Secretariat;Secrétariat du Conseil du Trésor du Canada;326
2020;Federal Contaminated Sites Inventory (FCSI);Inventaire des sites contaminés fédéraux (ISCF);2023-2024;Treasury Board of Canada Secretariat;Secrétariat du Conseil du Trésor du Canada;326
2021;IP Data;Données sur la PI;2023-2024;Innovation, Science and Economic Development Canada;Innovation, Sciences et Développement économique Canada;130
2022;Performance Management for Employees;Gestion du rendement pour les employés;2023-2024;Treasury Board of Canada Secretariat;Secrétariat du Conseil du Trésor du Canada;326
2023;Processing Applications under the Canadian Energy Regulator Act, sections 183, 2;Traitement des demandes aux termes de l'article 183, 214, 262 ou 298 de la loi sur la Régie canadienne de l'énergie.;2023-2024;Canada Energy Regulator;Régie de l'énergie du Canada;221
2024;Treasury Board Submission Centre;Centre des présentations du Conseil du Trésor;2023-2024;Treasury Board of Canada Secretariat;Secrétariat du Conseil du Trésor du Canada;326
2025;Provision of Grants and Contributions;Octroi de subventions et de contributions;2021-2022;Canadian Heritage;Patrimoine canadien;122
2028;New Substances Notification;Déclaration de substances nouvelles;2023-2024;Environment and Climate Change Canada;Environnement et Changement climatique Canada;137
2029;Accessibility and Inclusivity in the Built Environment;Accessiblité et inclusivité dans l'environnement bâti;2023-2024;Public Services and Procurement Canada;Services publics et Approvisionnement Canada;136
2030;Green and Sustainable Government for Real Property;Gouvernement vert et durable pour les biens immobiliers;2023-2024;Public Services and Procurement Canada;Services publics et Approvisionnement Canada;136
2031;Canadian Shellfish Sanitation Program (Emergency (bi-valve) shellfish area closu;Programme canadien de contrôle de la salubrité des mollusques (Recommandations pour la fermeture d'urgence de la zone des mollusques);2023-2024;Environment and Climate Change Canada;Environnement et Changement climatique Canada;137
2032;Athlete Assistance;Aide aux athlètes;2023-2024;Canadian Heritage;Patrimoine canadien;122
2033;Appraisal and Valuation Services;Services d'évaluation;2023-2024;Public Services and Procurement Canada;Services publics et Approvisionnement Canada;136
2034;GC Talent Cloud;Nuage de talents du GC;2020-2021;Treasury Board of Canada Secretariat;Secrétariat du Conseil du Trésor du Canada;326
2035;GCcollab;GCcollab;2023-2024;Treasury Board of Canada Secretariat;Secrétariat du Conseil du Trésor du Canada;326
2036;Application Portfolio Management (APM) submission;Soumission du Plan de TI et gestion du portefeuille d'applications (GPA);2023-2024;Treasury Board of Canada Secretariat;Secrétariat du Conseil du Trésor du Canada;326
2038;Permits for Migratory Bird Sanctuary Regulations;Permis en vertu du Règlement sur les refuges d'oiseaux migrateurs;2023-2024;Environment and Climate Change Canada;Environnement et Changement climatique Canada;137
204;Money Services Businesses -  Registry Search;Entreprises de services monétaires – Recherche d'entités inscrites;2023-2024;Financial Transactions and Reports Analysis Centre of Canada;Centre d'analyse des opérations et déclarations financières du Canada;152
2041;Treaty Annuity Payments;Paiements de rente conventionnelle;2023-2024;Department of Indigenous Services;Ministère des Services aux Autochtones;348
2042;Transfers of Band Moneys;Transferts d'argent de bande;2023-2024;Department of Indigenous Services;Ministère des Services aux Autochtones;348
2043;Treaty Payments Events;Événements de paiement de traités;2023-2024;Department of Indigenous Services;Ministère des Services aux Autochtones;348
2044;Indian Moneys Expenditure Requests;Demandes de versement  des fonds indiens;2023-2024;Department of Indigenous Services;Ministère des Services aux Autochtones;348
2045;Individual Trust Account Payout Requests;Demandes de paiement de compte en fiducie individuel;2023-2024;Department of Indigenous Services;Ministère des Services aux Autochtones;348
2046;Estates Management;Gestion des successions;2023-2024;Department of Indigenous Services;Ministère des Services aux Autochtones;348
2047;Indian Registry;Registre indien;2023-2024;Department of Indigenous Services;Ministère des Services aux Autochtones;348
2048;Issuance of the Secure Certificate of Indian Status;Délivrance du certificat sécurisé de statut d'Indien;2023-2024;Department of Indigenous Services;Ministère des Services aux Autochtones;348
2049;Community-Based Services: First Nations Economic Development Capacity & Readiness Funding;Services communautaires : financement de la capacité et de l’état de préparation en matière de développement économique des Premières Nations;2023-2024;Department of Indigenous Services;Ministère des Services aux Autochtones;348
